id_cliente,nome,cpf,data_nascimento,renda_mensal,regiao,data_carga
850,Gustavo Da Cruz,41835902723,1962-08-11,6412.59,CENTRO-OESTE,2025-03-28 18:36:55
851,Dr. Fernando Melo,73046589247,2006-03-06,18662.51,SUDESTE,2025-03-28 18:36:55
852,Hellena Mendonça,45812039615,1982-05-22,11244.06,NORDESTE,2025-03-28 18:36:55
853,Pedro Lucas Castro,47698231500,1995-06-25,12596.34,NORDESTE,2025-03-28 18:36:55
854,Srta. Lara Sales,7968524300,1974-01-31,8598.2,SUL,2025-03-28 18:36:55
855,Srta. Laura Aparecida,84792650356,1961-05-14,8857.43,NORTE,2025-03-28 18:36:55
856,Alice Da Luz,21483796582,1997-06-29,10927.14,SUDESTE,2025-03-28 18:36:55
857,Luiz Miguel Almeida,45387961237,1972-12-29,4447.33,SUL,2025-03-28 18:36:55
858,Maysa Borges,39740186548,1982-01-04,4507.12,NORTE,2025-03-28 18:36:55
859,Valentim Borges,17290485602,1991-09-24,11778.93,NORDESTE,2025-03-28 18:36:55
860,Camila Da Rosa,7549863148,1998-07-02,18437.3,SUDESTE,2025-03-28 18:36:55
861,Natália Duarte,45821790379,1990-01-20,10187.37,NORTE,2025-03-28 18:36:55
862,Melina Leão,75643098229,1993-06-08,8096.68,SUL,2025-03-28 18:36:55
863,Elisa Novaes,72954631864,1951-05-02,13029.88,CENTRO-OESTE,2025-03-28 18:36:55
864,Elisa Rezende,39508127686,2002-01-20,1049.1,SUL,2025-03-28 18:36:55
865,Diego Vargas,80392574683,1983-04-06,17799.92,NORTE,2025-03-28 18:36:55
866,Maria Cecília Gonçalves,95781264094,2003-02-14,16081.13,NORDESTE,2025-03-28 18:36:55
867,Henrique Novais,23719685012,1963-01-09,4320.7,NORTE,2025-03-28 18:36:55
868,Asafe Rodrigues,51980736448,1999-10-20,16957.36,NORTE,2025-03-28 18:36:55
869,Maria Liz Da Rosa,72435980132,1950-02-18,5500.54,SUL,2025-03-28 18:36:55
870,Lara Cassiano,92458167373,1946-05-10,6739.15,CENTRO-OESTE,2025-03-28 18:36:55
871,Gabriel Leão,37984562083,1999-02-24,17172.31,NORDESTE,2025-03-28 18:36:55
872,Sr. Guilherme Fernandes,54067298374,2001-07-19,16381.07,CENTRO-OESTE,2025-03-28 18:36:55
873,Ester Porto,47058632910,1984-06-04,12853.33,NORTE,2025-03-28 18:36:55
874,Sr. Miguel Novais,18375246026,1975-02-05,9054.95,SUL,2025-03-28 18:36:55
875,Nicole Pires,58472163946,1990-05-06,4192.27,CENTRO-OESTE,2025-03-28 18:36:55
876,Ana Liz Santos,73640829131,1999-02-03,17515.93,NORTE,2025-03-28 18:36:55
877,Ísis Da Paz,3648517244,1951-03-29,5118.06,NORTE,2025-03-28 18:36:55
878,Ana Laura Machado,51042389705,1969-06-16,4390.47,SUL,2025-03-28 18:36:55
879,Bento Lima,70529634856,1990-01-03,13197.46,SUDESTE,2025-03-28 18:36:55
880,Dr. Marcos Vinicius Viana,50412873923,1952-09-19,4917.54,CENTRO-OESTE,2025-03-28 18:36:55
881,Alexia Lima,36950481748,1947-03-30,5406.99,SUL,2025-03-28 18:36:55
882,Bella Da Paz,23087491640,1962-06-20,12295.05,NORTE,2025-03-28 18:36:55
883,Murilo Jesus,93051428779,1970-01-26,19767.92,CENTRO-OESTE,2025-03-28 18:36:55
884,Vitor Hugo Barros,90658471384,2003-12-19,12343.89,NORDESTE,2025-03-28 18:36:55
885,Evelyn Brito,47586092176,1980-08-18,8682.06,SUL,2025-03-28 18:36:55
886,Bryan Gonçalves,23197645855,1983-03-25,14634.36,NORTE,2025-03-28 18:36:55
887,José Miguel Santos,91408627396,1973-11-19,1300.6,SUDESTE,2025-03-28 18:36:55
888,Emanuelly Da Luz,94671238519,1988-04-04,16555.43,SUDESTE,2025-03-28 18:36:55
889,Srta. Letícia Montenegro,76403921878,1952-11-03,14762.44,NORDESTE,2025-03-28 18:36:55
890,Hellena Freitas,90841537232,2000-03-31,18204.97,SUL,2025-03-28 18:36:55
891,Sarah Nascimento,52347089188,1986-09-06,2508.97,SUL,2025-03-28 18:36:55
892,João Sales,67491032516,1968-08-08,17989.63,CENTRO-OESTE,2025-03-28 18:36:55
893,Sr. Luiz Fernando Teixeira,57468392137,1957-07-10,8622.57,NORTE,2025-03-28 18:36:55
894,Danilo Das Neves,43520718626,1971-05-31,5306.47,NORTE,2025-03-28 18:36:55
895,Ana Clara Cavalcanti,2637984104,1978-04-27,12725.96,SUL,2025-03-28 18:36:55
896,Vinicius Pires,40321958624,1996-02-23,10862.14,NORDESTE,2025-03-28 18:36:55
897,Vicente Pastor,54809326756,2006-02-15,13722.45,SUDESTE,2025-03-28 18:36:55
898,Leandro Rezende,67904321831,1989-05-10,5440.53,SUL,2025-03-28 18:36:55
899,Maria Liz Rios,92513746864,1983-08-19,6151.8,NORDESTE,2025-03-28 18:36:55
900,Heloísa Macedo,67832915021,1991-02-08,13922.51,SUDESTE,2025-03-28 18:36:55
901,Isabelly Monteiro,35164920824,2006-07-12,7162.34,CENTRO-OESTE,2025-03-28 18:36:55
902,Isadora Barbosa,76932054892,1955-01-15,4616.17,NORDESTE,2025-03-28 18:36:55
903,Alícia Vasconcelos,9148762369,1947-03-28,19888.65,NORDESTE,2025-03-28 18:36:55
904,Maria Luiza Brito,42056319870,1975-09-07,7895.94,CENTRO-OESTE,2025-03-28 18:36:55
905,Asafe Gonçalves,56082431960,2004-08-07,14882.36,SUDESTE,2025-03-28 18:36:55
906,Clarice Sá,5836471207,1946-03-04,2142.7,SUDESTE,2025-03-28 18:36:55
907,Dr. Luiz Otávio Camargo,19325806460,1992-04-17,2686.58,SUL,2025-03-28 18:36:55
908,Lucas Marques,71946308269,1984-12-16,4330.76,NORTE,2025-03-28 18:36:55
909,Otto Abreu,76501834910,1963-03-18,4239.08,NORDESTE,2025-03-28 18:36:55
910,Srta. Yasmin Freitas,40286971313,1982-08-23,2836.85,NORTE,2025-03-28 18:36:55
911,Isadora Cassiano,68702493187,1991-08-23,16614.32,SUDESTE,2025-03-28 18:36:55
912,Yuri Andrade,69214507325,1970-09-11,7603.86,SUDESTE,2025-03-28 18:36:55
913,Francisco Novaes,1762439506,1985-02-01,19643.49,CENTRO-OESTE,2025-03-28 18:36:55
914,Alícia Vieira,26795813002,1950-07-29,18616.38,SUL,2025-03-28 18:36:55
915,Levi Vargas,52486307974,1963-06-05,3276.75,CENTRO-OESTE,2025-03-28 18:36:55
916,Zoe Ribeiro,37906254180,1983-08-31,3895.9,SUL,2025-03-28 18:36:55
917,Pedro Lucas Andrade,14306597261,1974-12-23,15006.42,SUDESTE,2025-03-28 18:36:55
918,Nicolas Aparecida,90568214315,1954-02-25,5629.48,SUL,2025-03-28 18:36:55
919,Dom Fernandes,7356429829,2005-01-15,2765.65,NORDESTE,2025-03-28 18:36:55
920,Stella Da Paz,58129467364,1950-10-03,15970.14,NORTE,2025-03-28 18:36:55
921,Benjamim Azevedo,42679031822,1972-10-12,12561.24,SUDESTE,2025-03-28 18:36:55
922,Bruno Duarte,34625981719,1963-05-26,15858.53,NORDESTE,2025-03-28 18:36:55
923,Laura Leão,92760413543,1958-08-07,2199.07,SUDESTE,2025-03-28 18:36:55
924,Dr. Pedro Henrique Da Mota,87516420344,1970-01-01,6759.44,NORDESTE,2025-03-28 18:36:55
925,Sophia Melo,68312705902,1999-12-29,7491.82,NORTE,2025-03-28 18:36:55
926,Laura Campos,51290867321,1996-12-29,2665.21,CENTRO-OESTE,2025-03-28 18:36:55
927,José Miguel Mendes,54860217985,1995-09-20,5542.05,NORTE,2025-03-28 18:36:55
928,Maria Júlia Viana,18376094548,1945-10-06,6804.96,SUDESTE,2025-03-28 18:36:55
929,Joaquim Vargas,30654281998,1976-07-30,6314.37,NORDESTE,2025-03-28 18:36:55
930,Ana Clara Sales,36259180721,1957-04-03,12411.29,CENTRO-OESTE,2025-03-28 18:36:55
931,Sr. Léo Montenegro,93086172487,1953-09-12,15939.24,SUDESTE,2025-03-28 18:36:55
932,Dr. Benjamin Nascimento,97158624382,1951-05-17,17177.07,NORDESTE,2025-03-28 18:36:55
933,Olivia Costa,73564901299,1998-07-14,10521.91,NORTE,2025-03-28 18:36:55
934,Caleb Nascimento,37914825050,1948-11-01,3210.96,NORDESTE,2025-03-28 18:36:55
935,Rebeca Siqueira,54821367955,1946-12-12,12931.05,NORDESTE,2025-03-28 18:36:55
936,Liam Viana,68170943566,1989-12-28,17493.08,CENTRO-OESTE,2025-03-28 18:36:55
937,Maria Liz Sousa,75310946225,1952-05-10,16010.58,SUDESTE,2025-03-28 18:36:55
938,Emanuelly Cardoso,41306795206,1977-06-29,16555.97,SUL,2025-03-28 18:36:55
939,Emilly Rodrigues,1675398259,1958-05-27,1434.98,CENTRO-OESTE,2025-03-28 18:36:55
940,Srta. Maria Alice Fonseca,84295137014,2000-11-05,14204.07,NORDESTE,2025-03-28 18:36:55
941,Ana Carolina Peixoto,10462758958,2005-08-01,19189.13,NORDESTE,2025-03-28 18:36:55
942,João Vasconcelos,31590826442,1974-08-15,13178.47,NORTE,2025-03-28 18:36:55
943,Brayan Abreu,89047316231,2001-09-15,11928.1,SUL,2025-03-28 18:36:55
944,Ana Julia Da Costa,78321965059,1992-02-27,17378.28,SUDESTE,2025-03-28 18:36:55
945,Isaque Barros,97835021668,1994-11-13,12521.05,NORTE,2025-03-28 18:36:55
946,Thomas Cunha,68245097101,1959-03-24,12518.81,SUL,2025-03-28 18:36:55
947,Srta. Eloá Marques,7614853920,1960-06-06,7033.1,CENTRO-OESTE,2025-03-28 18:36:55
948,Vicente Nunes,24857691094,1961-10-30,8574.6,NORTE,2025-03-28 18:36:55
949,Gabriel Abreu,8173926450,1970-01-08,13659.83,NORDESTE,2025-03-28 18:36:55
950,Ana Liz Brito,57218436919,1949-10-28,2295.27,NORDESTE,2025-03-28 18:36:55
951,Sr. Miguel Cardoso,87291456002,1945-08-01,10616.04,SUDESTE,2025-03-28 18:36:55
952,Pietro Camargo,47219035616,1952-08-04,2519.34,SUDESTE,2025-03-28 18:36:55
953,Maria Helena Silveira,12648593098,2002-09-01,19350.62,SUDESTE,2025-03-28 18:36:55
954,Oliver Fernandes,71253496846,1945-12-08,6924.51,SUDESTE,2025-03-28 18:36:55
955,Fernando Correia,80796534101,1973-10-13,9350.72,SUDESTE,2025-03-28 18:36:55
956,Sr. Pietro Sampaio,38204579179,1978-03-12,17177.52,SUL,2025-03-28 18:36:55
957,Carlos Eduardo Pastor,42871095388,1976-09-18,1336.07,NORDESTE,2025-03-28 18:36:55
958,Aurora Correia,61453897291,1999-02-18,13353.82,CENTRO-OESTE,2025-03-28 18:36:55
959,Luiza Garcia,13574286007,1991-05-24,8342.76,SUL,2025-03-28 18:36:55
960,Lucas Gabriel Monteiro,20317498622,1955-06-11,15834.47,NORDESTE,2025-03-28 18:36:55
961,Maria Flor Garcia,81673250912,1970-05-09,5023.35,CENTRO-OESTE,2025-03-28 18:36:55
962,Raul Aparecida,25340819779,1957-09-26,15330.82,NORTE,2025-03-28 18:36:55
963,Arthur Porto,61938027469,1950-01-04,9176.41,NORTE,2025-03-28 18:36:55
964,Rebeca Fonseca,68457310984,2005-04-26,3702.74,NORTE,2025-03-28 18:36:55
965,Anna Liz Correia,20513689451,1999-11-14,15871.22,CENTRO-OESTE,2025-03-28 18:36:55
966,Sara Caldeira,60819352721,1972-10-08,4377.56,SUDESTE,2025-03-28 18:36:55
967,Mariah Cunha,87925630400,1954-01-25,12742.98,SUDESTE,2025-03-28 18:36:55
968,Sra. Ana Luiza Vieira,35291684089,1944-10-24,19937.24,NORTE,2025-03-28 18:36:55
969,Vitor Peixoto,28469307169,1991-06-30,5420.27,SUDESTE,2025-03-28 18:36:55
970,Carlos Eduardo Lima,89572430629,1965-09-30,6818.82,SUDESTE,2025-03-28 18:36:55
971,Sophia Pereira,62815930498,1966-01-11,13458.75,NORDESTE,2025-03-28 18:36:55
972,Rebeca Vasconcelos,27093185479,1964-02-14,3483.5,SUDESTE,2025-03-28 18:36:55
973,Levi Porto,2715638426,1988-02-28,8691.17,SUL,2025-03-28 18:36:55
974,Sr. Cauã Peixoto,54167230844,1959-05-30,7730.49,CENTRO-OESTE,2025-03-28 18:36:55
975,Caleb Almeida,27468015317,1959-11-20,8868.47,SUL,2025-03-28 18:36:55
976,Sra. Luna Moreira,81720493588,1945-06-03,8354.5,SUL,2025-03-28 18:36:55
977,Josué Lopes,3647592838,1966-03-08,1209.59,NORDESTE,2025-03-28 18:36:55
978,João Pedro Moreira,56489213060,1963-01-18,3542.27,SUL,2025-03-28 18:36:55
979,Guilherme Cavalcante,40325167826,2007-02-25,1364.65,SUL,2025-03-28 18:36:55
980,Luísa Freitas,47361208517,1953-08-27,15445.51,NORDESTE,2025-03-28 18:36:55
981,Ísis Porto,1865274380,1988-06-04,4604.2,SUL,2025-03-28 18:36:55
982,Ravy Moreira,62315704871,1968-04-23,5088.84,SUL,2025-03-28 18:36:55
983,Fernanda Fonseca,36914582700,1951-11-12,16851.76,SUL,2025-03-28 18:36:55
984,Aylla Cavalcante,42630579883,1962-09-02,19541.6,NORDESTE,2025-03-28 18:36:55
985,Luna Freitas,60798512377,1974-07-02,2227.72,SUDESTE,2025-03-28 18:36:55
986,Stephany Pires,37948501223,1972-12-06,8056.76,NORTE,2025-03-28 18:36:55
987,Eduarda Araújo,4528916398,1964-05-26,11411.23,SUL,2025-03-28 18:36:55
988,Sr. Mathias Silva,2537498674,1994-11-01,17042.78,SUL,2025-03-28 18:36:55
989,Ian Jesus,19257368491,1959-04-14,10276.58,SUDESTE,2025-03-28 18:36:55
990,Dra. Daniela Câmara,69302185451,1977-03-30,17428.55,SUDESTE,2025-03-28 18:36:55
991,Vinícius Pereira,59872630186,2002-05-06,13382.5,CENTRO-OESTE,2025-03-28 18:36:55
992,Luana Sales,76135482955,1973-01-01,8141.88,SUDESTE,2025-03-28 18:36:55
993,Otávio Souza,69087532121,1998-08-23,17331.74,NORDESTE,2025-03-28 18:36:55
994,Lara Pimenta,40852791658,1962-10-20,15915.31,SUL,2025-03-28 18:36:55
995,Sophie Cavalcanti,84267519382,1969-02-05,3529.76,NORTE,2025-03-28 18:36:55
996,Kamilly Azevedo,41563978237,1946-07-06,13515.15,NORTE,2025-03-28 18:36:55
997,Breno Cassiano,80146537939,1959-12-08,14074.56,SUDESTE,2025-03-28 18:36:55
998,Ana Guerra,3658172959,1965-07-22,2451.92,NORTE,2025-03-28 18:36:55
999,Maria Clara Da Mota,93810576484,1985-01-30,16976.56,NORDESTE,2025-03-28 18:36:55
1000,Maria Novais,27498561328,1957-12-02,5808.11,SUL,2025-03-28 18:36:55
